price,per,monthly_converted,property_type,postal_code_area,Available,Minimum term,Maximum term,Furnishings,Parking,Garage,Garden/terrace,Balcony/patio,Disabled access,Living room,Broadband included,Couples OK?,Smoking OK?,Pets OK?,Occupation,References?,Gender,Vegetarian,Min age,Max age
735,pcm,,House share,SE2,17/04/2023,6,0,Furnished,Yes,No,Yes,No,No,No,Yes,No,No,No,Professional,No,Male,,22,36
925,pcm,,Flat share,N12,Now,0,0,Furnished,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
1450,pcm,,Flat share,NW8,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,18,35
1450,pcm,,Flat share,SW3,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,18,40
230,pw,995.90,Flat share,NW8,Now,6,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,19,38
260,pw,1125.80,Flat share,NW3,Now,6,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,20,38
260,pw,1125.80,Flat share,W9,18/04/2023,6,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,19,38
1500,pcm,,Flat share,WC2,31/05/2023,12,12,Unfurnished,No,,,,,shared,Yes,No,No,Yes,Professional,Yes,Female,,23,30
230,pw,995.90,Flat share,NW8,23/04/2023,6,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,20,38
250,pw,1082.50,Flat share,W9,Now,6,0,Furnished,No,,,,,shared,Yes,No,No,No,Don't mind,Yes,No preference,,20,38
210,pw,909.30,Flat share,NW8,01/05/2023,6,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,19,38
250,pw,1082.50,Flat share,W1,24/04/2023,6,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,21,38
250,pw,1082.50,Flat rent,W1,Now,6,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
800,pcm,,Flat share,SW15,Now,6,0,Furnished,Yes,,Yes,Yes,,No,Yes,No,No,No,Don't mind,No,No preference,,,
250,pw,1082.50,Flat share,NW6,Now,6,0,Furnished,No,,,Yes,,No,Yes,No,No,No,Don't mind,Yes,No preference,,19,38
200,pw,866.00,Flat share,NW3,26/04/2023,6,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,19,38
200,pw,866.00,Flat rent,N6,Now,6,0,Part Furnished,Yes,No,No,No,No,,,,No,No,Professional,Yes,No preference,,,
800,pcm,,Flat share,SW19,Now,6,0,Furnished,Yes,,Yes,,Yes,No,Yes,Yes,No,No,Don't mind,No,No preference,,,
350,pw,1515.50,Flat share,W1,01/05/2023,6,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,19,38
270,pw,1169.10,Flat share,W2,24/04/2023,6,0,Furnished,No,,,,,,,No,No,No,Don't mind,No,No preference,,,
240,pw,1039.20,Flat share,NW8,Now,6,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,19,38
290,pw,1255.70,Flat share,W2,18/05/2023,6,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,19,38
750,pcm,,Flat share,E14,Now,6,0,Furnished,No,No,No,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,18,35
800,pcm,,Flat share,SE9,Now,3,6,Furnished,No,No,No,No,No,No,Yes,No,No,No,Professional,Yes,Male,,30,45
1500,pcm,,Flat share,W6,15/06/2023,0,0,Furnished,No,No,No,No,No,No,Yes,Yes,No,No,Don't mind,No,No preference,,18,50
1500,pcm,,Flat rent,N6,Now,6,0,Furnished,Yes,No,No,No,No,,,,No,No,Professional,Yes,No preference,,,
250,pw,1082.50,Flat share,SE1,Now,5,0,Furnished,No,No,No,Yes,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
1000,pcm,,Flat share,E8,Now,6,0,Furnished,No,,,Yes,,No,Yes,Yes,Yes,No,Don't mind,No,No preference,,,
725,pcm,,House share,E16,24/04/2023,12,0,Furnished,No,,Yes,,,shared,Yes,No,No,No,Professional,Yes,No preference,,21,40
200,pw,866.00,Flat share,E14,Now,8,0,Furnished,No,No,Yes,No,No,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
375,pw,1623.75,Flat share,NW1,Now,6,0,Furnished,No,No,No,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,18,45
375,pw,1623.75,Flat rent,W2,29/04/2023,3,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
375,pw,1623.75,Flat rent,SW7,05/05/2023,1,0,Furnished,No,No,No,Yes,No,,,,Yes,No,Don't mind,No,No preference,,,
375,pw,1623.75,Flat rent,W2,30/04/2023,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Shared property,SW19,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,Yes,No,No,Professional,Yes,No preference,,23,45
207,pw,896.31,Flat rent,SW7,02/05/2023,3,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Flat rent,W2,Now,6,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Flat rent,W2,Now,6,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Flat rent,SW7,30/04/2023,3,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Flat rent,W1,23/04/2023,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Flat rent,NW6,09/05/2023,1,12,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Flat rent,W1,Now,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Flat rent,SW7,19/06/2023,1,0,Furnished,No,No,Yes,Yes,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Flat rent,SW7,30/04/2023,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Flat rent,W1,Now,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
207,pw,896.31,Flat rent,W1,01/05/2023,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
1000,pcm,,Flat share,SW9,Now,6,0,Furnished,No,,,Yes,,No,Yes,No,No,No,Professional,No,No preference,,18,65
750,pcm,,House share,NW4,Now,6,0,Furnished,No,No,Yes,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,,
750,pcm,,Flat rent,SW7,Now,6,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
445,pw,1926.85,Flat share,NW1,Now,6,0,Furnished,No,No,No,Yes,No,shared,Yes,No,No,No,Don't mind,No,No preference,,21,35
445,pw,1926.85,Flat rent,W2,Now,6,0,Furnished,No,No,No,Yes,No,,,,Yes,No,Don't mind,No,No preference,,,
445,pw,1926.85,Flat rent,W2,06/05/2023,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
445,pw,1926.85,Flat rent,SW7,01/06/2023,1,0,Furnished,No,No,Yes,No,No,,,,No,No,Don't mind,No,No preference,,,
445,pw,1926.85,Flat rent,W2,Now,1,0,Furnished,No,No,No,No,No,,,,No,No,Don't mind,No,No preference,,,
850,pcm,,Flat share,E2,Now,6,0,Furnished,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Don't mind,No,No preference,,18,37
1135,pcm,,Flat share,E1,Now,6,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,37
1100,pcm,,House share,E14,Now,6,0,Furnished,Yes,,Yes,,,,Yes,No,No,No,Professional,No,No preference,,,
1050,pcm,,House share,SE26,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Professional,Yes,No preference,,,
1050,pcm,,Flat rent,NW6,01/06/2023,1,12,Furnished,No,No,Yes,Yes,No,,,,No,No,Don't mind,No,No preference,,,
1050,pcm,,Flat rent,SW7,30/04/2023,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
1050,pcm,,Flat rent,SW7,Now,1,0,Furnished,No,No,No,No,No,,,,No,No,Don't mind,No,No preference,,,
750,pcm,,Flat share,NW4,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,,
750,pcm,,Flat rent,W2,30/04/2023,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
750,pcm,,Flat rent,W2,24/04/2023,1,0,Furnished,No,No,No,No,No,,,,No,No,Don't mind,No,No preference,,,
750,pcm,,Flat rent,W2,Now,1,0,Furnished,No,No,No,Yes,No,,,,No,Yes,Don't mind,No,No preference,,,
850,pcm,,Flat share,E14,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,18,37
1200,pcm,,Flat share,SW5,Now,1,0,Furnished,No,,,,,,Yes,No,No,No,Don't mind,No,No preference,,18,65
850,pcm,,Flat share,E2,Now,6,0,Furnished,No,No,No,Yes,No,No,Yes,Yes,No,No,Don't mind,Yes,No preference,,18,37
1100,pcm,,House share,E14,Now,6,0,Furnished,No,,,Yes,,,Yes,No,No,No,Professional,No,No preference,,,
1100,pcm,,Flat rent,SW7,30/04/2023,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
425,pw,1840.25,Flat share,NW3,22/06/2023,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,No,No preference,,20,35
425,pw,1840.25,Flat rent,W1,Now,6,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
600,pcm,,Flat share,SW16,Now,0,0,Furnished,No,Yes,Yes,Yes,No,shared,Yes,No,No,No,Don't mind,Yes,Male,,20,50
600,pcm,,Flat rent,W1,23/04/2023,1,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,No,No preference,,,
780,pcm,,House share,NW4,Now,6,0,Furnished,No,No,Yes,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,,
850,pcm,,Flat share,E2,17/04/2023,6,0,Furnished,No,No,No,Yes,No,No,Yes,Yes,No,No,Don't mind,Yes,No preference,,18,37
850,pcm,,Flat share,E1,Now,6,0,Furnished,No,No,No,No,No,No,Yes,Yes,Yes,No,Don't mind,No,No preference,,18,37
1135,pcm,,Flat share,E1,01/05/2023,5,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,37
750,pcm,,Flat share,N12,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,20,55
800,pcm,,Flat share,NW4,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,Female,,,
1100,pcm,,Flat share,NW6,20/04/2023,6,0,Furnished,No,No,Yes,No,No,No,Yes,No,No,No,Professional,Yes,No preference,,24,36
850,pcm,,Flat share,E14,Now,5,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,18,37
750,pcm,,Flat share,NW4,Now,5,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,,
720,pcm,,Flat share,E14,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,,
800,pcm,,House share,E16,Now,0,0,Furnished,Yes,,,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
950,pcm,,House share,N15,Now,0,0,Furnished,Yes,,,Yes,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
950,pcm,,Flat rent,N15,Now,3,0,Part Furnished,Yes,No,Yes,No,No,,,,Yes,No,Don't mind,No,No preference,,,
800,pcm,,House share,NW4,Now,6,0,Furnished,Yes,No,Yes,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,,
950,pcm,,House share,E15,Now,0,0,Furnished,Yes,,,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
950,pcm,,Flat rent,W9,22/04/2023,12,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
763,pcm,,Flat share,SE9,28/05/2023,12,0,Furnished,Yes,No,Yes,No,No,shared,No,No,Yes,No,Professional,Yes,No preference,Yes,24,42
1110,pcm,,Flat share,W2,18/04/2023,2,0,Furnished,Yes,,,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,19,46
800,pcm,,Flat share,NW4,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,,
750,pcm,,Flat share,E15,Now,0,0,Furnished,No,,Yes,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
700,pcm,,House share,E6,Now,12,0,Furnished,No,,Yes,,Yes,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,99
1300,pcm,,Flat share,NW10,Now,0,0,Furnished,No,No,Yes,Yes,No,shared,Yes,No,No,No,Don't mind,No,Female,,20,
850,pcm,,Flat share,NW10,01/05/2023,12,0,Furnished,Yes,No,No,No,No,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,30
230,pw,995.90,Flat share,SW11,Now,6,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Don't mind,No,No preference,,20,32
850,pcm,,House share,E11,01/05/2023,0,36,Furnished,Yes,,Yes,,,shared,Yes,No,Yes,No,Don't mind,No,Female,Yes,18,40
1000,pcm,,Flat share,N7,27/05/2023,5,0,Furnished,No,No,No,No,No,shared,No,Yes,Yes,No,Don't mind,Yes,No preference,,18,
190,pw,822.70,Flat share,SW15,29/05/2023,3,0,Furnished,No,No,Yes,Yes,No,shared,Yes,Yes,Yes,No,Don't mind,No,No preference,,,
240,pw,1039.20,Flat share,SE16,Now,3,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,Yes,Yes,No,Don't mind,No,No preference,,,
273,pw,1182.09,Flat share,N7,11/06/2023,2,3,Furnished,Yes,Yes,Yes,No,Yes,shared,Yes,No,No,No,Student,No,No preference,,,
273,pw,1182.09,Flat rent,N4,Now,6,0,Furnished,No,No,No,No,No,,,,No,No,Don't mind,Yes,No preference,,,
219,pw,948.27,Flat share,E20,08/05/2023,0,0,Furnished,No,No,Yes,Yes,No,No,Yes,No,No,No,Don't mind,No,Female,,,
219,pw,948.27,Flat rent,N1,29/04/2023,12,0,Furnished,No,No,No,Yes,No,,,,Yes,No,Don't mind,Yes,No preference,,,
219,pw,948.27,Flat rent,NW11,Now,12,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
230,pw,995.90,Flat share,SE16,Now,0,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
195,pw,844.35,House share,W5,17/04/2023,0,0,Furnished,No,No,Yes,No,No,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
195,pw,844.35,Flat rent,WC1,01/05/2023,3,0,Furnished,No,No,No,No,No,,,,No,No,Don't mind,No,No preference,,,
195,pw,844.35,Flat rent,SE11,27/05/2023,6,0,Furnished,No,No,No,No,No,,,,No,No,Don't mind,Yes,No preference,,,
250,pw,1082.50,Flat share,NW1,Now,1,2,Furnished,No,No,No,No,No,No,Yes,No,No,No,Professional,Yes,No preference,,,
250,pw,1082.50,Flat rent,NW1,09/09/2023,12,0,Furnished,No,No,No,Yes,No,,,,Yes,No,Don't mind,Yes,No preference,,,
250,pw,1082.50,Flat rent,N1,30/04/2023,12,0,Furnished,No,No,Yes,Yes,No,,,,Yes,No,Don't mind,Yes,No preference,,,
250,pw,1082.50,Flat rent,WC1,17/04/2023,3,0,Furnished,No,No,No,No,No,,,,No,No,Don't mind,No,No preference,,,
600,pcm,,Flat share,SE20,01/05/2023,6,9,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,No,No preference,,29,45
675,pcm,,House share,SW2,01/05/2023,3,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Don't mind,Yes,Female,Yes,27,70
675,pcm,,Flat rent,E14,29/08/2023,6,0,Furnished,No,No,No,Yes,Yes,,,,Yes,No,Don't mind,No,No preference,,,
675,pcm,,Flat rent,E14,22/08/2023,6,12,Furnished,No,No,Yes,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
675,pcm,,Flat rent,E14,31/08/2023,6,12,Furnished,Yes,No,Yes,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
675,pcm,,Flat rent,E14,31/08/2023,6,12,Furnished,Yes,No,Yes,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
675,pcm,,Flat rent,NW1,09/06/2023,6,12,Furnished,No,No,No,No,Yes,,,,Yes,No,Don't mind,No,No preference,,,
675,pcm,,Flat rent,E14,05/09/2023,12,0,Furnished,Yes,Yes,No,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
675,pcm,,Flat rent,SE1,01/05/2023,4,12,Furnished,No,Yes,No,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
750,pcm,,Flat share,SW15,Now,3,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,18,40
750,pcm,,Flat rent,SW11,20/06/2023,3,12,Furnished,Yes,No,No,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E14,04/05/2023,0,12,Furnished,Yes,No,No,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E1,31/05/2023,6,0,Furnished,Yes,,Yes,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
750,pcm,,Flat rent,SE1,Now,6,12,Furnished,Yes,No,Yes,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E14,31/08/2023,3,0,Furnished,No,No,No,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E1,20/05/2023,2,12,Furnished,No,No,Yes,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E14,21/05/2023,1,0,Furnished,No,No,No,Yes,Yes,,,,Yes,No,Don't mind,Yes,No preference,,,
750,pcm,,Flat rent,E14,05/09/2023,6,12,Furnished,Yes,No,Yes,Yes,Yes,,,,Yes,No,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E14,14/09/2023,6,12,Furnished,No,No,Yes,Yes,Yes,,,,Yes,No,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E14,05/09/2023,6,12,Furnished,Yes,,,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E14,27/07/2023,6,0,Furnished,Yes,Yes,No,Yes,Yes,,,,Yes,No,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E14,21/09/2023,6,0,Furnished,No,No,No,Yes,Yes,,,,Yes,No,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E14,Now,0,6,Furnished,Yes,No,Yes,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
750,pcm,,Flat rent,E14,05/08/2023,6,12,Furnished,No,No,No,Yes,Yes,,,,Yes,No,Don't mind,No,No preference,,,
1300,pcm,,Flat share,W6,19/05/2023,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,22,40
750,pcm,,House share,SE7,Now,3,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Professional,Yes,No preference,,18,40
699,pcm,,House share,NW4,Now,12,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,99
699,pcm,,Flat rent,W9,Now,12,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
699,pcm,,Flat rent,N15,Now,12,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
699,pcm,,Flat rent,N15,Now,12,0,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
699,pcm,,Flat rent,E14,01/09/2023,6,24,Furnished,Yes,No,Yes,Yes,Yes,,,,Yes,No,Don't mind,No,No preference,,,
699,pcm,,Flat rent,E14,Now,6,12,Furnished,Yes,Yes,No,No,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
699,pcm,,Flat rent,E14,07/09/2023,6,12,Furnished,Yes,,Yes,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
699,pcm,,Flat rent,E14,04/08/2023,6,0,Furnished,No,No,Yes,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
850,pcm,,Flat share,SW19,01/05/2023,0,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Professional,No,Female,,24,40
850,pcm,,Flat rent,N8,25/04/2023,0,0,Furnished,Yes,No,No,No,No,,,,No,No,Professional,Yes,No preference,,,
750,pcm,,House share,NW4,Now,12,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,18,98
950,pcm,,Flat share,NW6,Now,6,12,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,18,35
1200,pcm,,Flat share,N19,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
1200,pcm,,Flat rent,W9,Now,12,36,Furnished,No,No,No,No,No,,,,Yes,No,Don't mind,Yes,No preference,,,
311,pw,1346.63,Shared property,N6,01/06/2023,6,0,Furnished,Yes,No,Yes,Yes,No,No,No,No,No,No,Professional,Yes,Female,,,
311,pw,1346.63,Flat rent,NW10,Now,2,0,Furnished,No,No,Yes,No,No,,,,No,No,Professional,Yes,No preference,,,
220,pw,952.60,Flat share,N1,Now,6,0,Furnished,No,,,Yes,,shared,Yes,No,No,No,Professional,Yes,No preference,,,40
196,pw,848.68,House share,E10,Now,0,0,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
980,pcm,,Flat share,NW2,06/05/2023,3,0,Furnished,Yes,No,Yes,No,Yes,shared,Yes,No,No,No,Professional,Yes,No preference,,29,
980,pcm,,Flat rent,E15,Now,12,0,Furnished,No,No,No,No,No,,,,No,No,Don't mind,Yes,No preference,,,
1150,pcm,,House share,NW8,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,Female,,43,65
936,pcm,,Flat share,SW19,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,18,
1157,pcm,,Flat share,NW3,27/04/2023,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,No,No preference,,18,
754,pcm,,Flat share,SW16,Now,4,0,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,18,
1274,pcm,,Flat share,SW11,Now,6,0,Furnished,No,No,No,No,No,shared,Yes,Yes,No,No,Don't mind,No,No preference,,18,
1062,pcm,,Flat share,W8,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,18,
906,pcm,,Flat share,SW10,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,No,No preference,,18,
1261,pcm,,Flat share,N1,Now,6,0,Furnished,No,No,No,Yes,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,
1101,pcm,,Flat share,NW1,Now,6,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,
1005,pcm,,Flat share,SW11,Now,6,0,Furnished,No,No,No,No,No,No,Yes,Yes,No,No,Don't mind,No,No preference,,18,
950,pcm,,Flat share,N4,Now,0,0,Furnished,No,No,No,Yes,No,shared,Yes,No,No,No,Professional,Yes,Female,,,
950,pcm,,Flat rent,NW5,08/06/2023,12,0,Furnished,Yes,No,No,No,No,,,,No,Yes,Don't mind,Yes,No preference,,,
675,pcm,,Flat share,E1,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,22,36
277,pw,1199.41,House share,SW9,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,18,50
675,pcm,,Flat share,E14,18/04/2023,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,18,65
950,pcm,,Flat share,E14,17/04/2023,6,0,Furnished,No,,,,,,,No,No,No,Don't mind,No,No preference,,,
740,pcm,,Flat share,E3,17/04/2023,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,Yes,No preference,,,
700,pcm,,House share,N18,Now,12,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Professional,Yes,No preference,,28,50
800,pcm,,House share,E5,Now,6,0,Furnished,Yes,,Yes,,,No,,No,No,No,Don't mind,Yes,No preference,Yes,,
595,pcm,,House share,SW20,Now,6,0,Furnished,Yes,,Yes,,,No,Yes,No,Yes,No,Don't mind,No,Female,,18,35
175,pw,757.75,House share,E11,Now,0,0,Furnished,Yes,No,No,No,No,shared,,No,Yes,No,Don't mind,No,No preference,,,
1050,pcm,,Flat share,E1,Now,4,0,Furnished,No,No,No,Yes,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,18,
1100,pcm,,House share,NW10,Now,6,0,Furnished,No,No,Yes,Yes,No,shared,Yes,Yes,No,No,Don't mind,No,No preference,,,
794,pcm,,Flat share,N1,Now,12,0,Furnished,No,No,No,Yes,Yes,shared,No,No,Yes,No,Professional,Yes,Female,,28,35
599,pcm,,House share,SW19,14/05/2023,6,0,Furnished,Yes,No,Yes,Yes,No,shared,No,No,No,No,Professional,Yes,Female,,18,40
1050,pcm,,House share,E16,01/05/2023,3,0,Furnished,Yes,No,Yes,No,No,shared,Yes,Yes,Yes,No,Professional,Yes,No preference,,20,66
750,pcm,,House share,N3,Now,3,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,No,No preference,,21,48
800,pcm,,Flat share,SW16,Now,3,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Professional,No,Female,,,
800,pcm,,Flat rent,SW6,01/05/2023,6,0,Furnished,Yes,,Yes,Yes,Yes,,,,No,No,Don't mind,Yes,No preference,,,
983,pcm,,Flat share,SE17,Now,6,0,Furnished,No,,,Yes,,shared,Yes,No,Yes,No,Professional,No,No preference,,20,30
983,pcm,,Flat rent,SE16,24/05/2023,12,0,Furnished,Yes,No,No,No,No,,,,No,No,Don't mind,Yes,No preference,,,
983,pcm,,Flat rent,SE8,09/05/2023,12,0,Furnished,No,No,No,Yes,No,,,,Yes,No,Professional,Yes,No preference,,,
1000,pcm,,Flat share,SE1,01/05/2023,6,0,Furnished,No,No,No,Yes,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,,
950,pcm,,Flat share,N7,17/04/2023,0,0,Furnished,No,,,Yes,,No,Yes,No,No,No,Don't mind,No,Female,,20,40
950,pcm,,House share,N15,Now,0,0,Furnished,Yes,,Yes,Yes,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
160,pw,692.80,House share,E13,Now,3,0,Furnished,No,,Yes,,,No,Yes,No,Yes,No,Don't mind,No,No preference,,18,
180,pw,779.40,Flat share,E1,Now,3,0,Furnished,No,,,,,No,Yes,No,Yes,No,Don't mind,No,No preference,,18,
